transaction_id,customer_id,amount,transaction_hour,is_new_device,device_age_days,location_change,distance_from_last_transaction,transactions_last_10min,failed_attempts,avg_customer_amount,amount_deviation,customer_account_age_days,payment_method,fraud,ml_score,behavioural_score,risk_score,risk_level
TXN008066,10048,328.29,23,0,866,0,18,0,1,823.68,0.4,1515,NETBANKING,0,42.24,0,16.9,LOW
TXN010176,10605,1312.08,18,0,518,0,22,3,2,86.64,14.97,1527,NETBANKING,0,3.11,36,22.84,LOW
TXN003773,10659,887.02,4,0,1227,0,41,2,0,676.21,1.31,1758,UPI,0,22.53,0,9.01,LOW
TXN008879,11876,316.79,9,0,393,0,70,1,0,794.06,0.4,1989,CARD,0,40.51,0,16.2,LOW
TXN011224,11436,310.34,21,0,748,0,27,0,0,799.39,0.39,1210,CARD,1,28.19,0,11.28,LOW
TXN006478,10998,203.59,14,0,1401,0,15,3,1,620.2,0.33,1195,NETBANKING,0,9.03,8,8.41,LOW
TXN005405,10307,909.98,4,1,14,0,75,1,0,474.39,1.91,578,NETBANKING,0,28.25,15,20.3,LOW
TXN007724,10048,1327.82,14,0,1297,0,79,1,1,1434.08,0.93,90,CARD,0,66.57,0,26.63,LOW
TXN000907,10027,4087.87,5,0,544,0,80,1,1,984.63,4.15,1753,UPI,0,10.01,15,13.0,LOW
TXN005551,11719,5068.98,11,0,1136,0,48,3,0,164.34,30.66,1181,CARD,0,19.55,28,24.62,LOW
TXN006954,12118,1276.75,5,0,418,0,56,0,0,401.09,3.18,1057,CARD,0,23.06,7,13.42,LOW
TXN008922,10766,400.37,22,0,775,0,76,1,0,390.14,1.02,1056,NETBANKING,0,36.95,0,14.78,LOW
TXN000012,12919,2088.78,11,0,359,0,15,0,1,825.1,2.53,1029,NETBANKING,0,31.33,7,16.73,LOW
TXN004476,10609,3588.92,1,0,350,0,55,3,0,1871.14,1.92,1336,UPI,0,11.31,8,9.32,LOW
TXN001518,10758,1780.67,19,0,362,1,1907,1,0,549.14,3.24,1296,UPI,0,17.55,47,35.22,LOW
TXN001170,12730,659.16,3,0,952,0,82,0,0,176.86,3.71,70,NETBANKING,0,3.86,7,5.74,LOW
TXN001925,10306,333.48,9,0,1153,0,44,1,1,498.61,0.67,336,CARD,0,8.57,0,3.43,LOW
TXN009364,12799,243.76,5,0,1497,0,70,1,0,298.59,0.81,1211,UPI,0,9.96,0,3.98,LOW
TXN001146,10094,1380.21,3,0,944,0,57,0,0,783.95,1.76,1894,WALLET,0,40.57,0,16.23,LOW
TXN009350,10421,295.71,21,0,514,0,77,3,0,424.07,0.7,586,UPI,0,26.98,8,15.59,LOW
TXN010361,11789,578.01,3,1,4,0,60,3,0,308.62,1.87,1074,CARD,0,17.27,23,20.71,LOW
TXN007302,10815,3104.5,5,0,1264,0,21,0,0,1082.08,2.87,1982,NETBANKING,0,19.37,7,11.95,LOW
TXN010425,12178,2375.5,15,0,327,0,47,0,0,250.95,9.43,311,CARD,0,15.23,20,18.09,LOW
TXN000606,10633,1113.27,3,0,1144,0,9,0,1,882.27,1.26,1009,NETBANKING,0,35.39,0,14.16,LOW
TXN009985,12567,699.05,7,0,1257,0,26,1,1,1164.21,0.6,1140,UPI,0,36.84,0,14.73,LOW
TXN006972,11786,1096.12,22,0,1383,0,67,0,0,818.27,1.34,1017,CARD,1,72.22,0,28.89,LOW
TXN001278,11823,512.33,5,0,224,1,578,2,0,496.62,1.03,1383,CARD,0,19.43,15,16.77,LOW
TXN000374,12733,2463.89,10,0,263,0,43,1,1,151.48,16.16,294,WALLET,0,10.65,20,16.26,LOW
TXN003283,10660,1092.51,22,1,9,0,74,4,0,615.1,1.77,1413,UPI,0,11.92,23,18.57,LOW
TXN001017,10112,376.6,15,0,287,1,481,2,0,344.7,1.09,1926,CARD,0,13.58,15,14.43,LOW
TXN009469,10837,985.64,5,0,1027,0,32,1,0,302.81,3.24,318,UPI,0,6.97,7,6.99,LOW
TXN008463,12283,605.72,21,1,16,0,38,2,0,803.33,0.75,20,UPI,0,14.87,15,14.95,LOW
TXN003638,12867,776.86,22,0,382,0,72,2,0,495.71,1.56,1684,UPI,0,15.29,0,6.12,LOW
TXN007221,12869,105.05,20,0,323,0,37,1,0,486.49,0.22,548,UPI,0,12.94,0,5.18,LOW
TXN008177,11789,383.84,9,0,260,0,14,0,1,431.3,0.89,1114,CARD,0,30.51,0,12.21,LOW
TXN003070,12434,1459.96,20,0,568,0,8,2,0,826.02,1.77,649,NETBANKING,0,25.67,0,10.27,LOW
TXN002949,10895,909.39,18,0,1224,0,37,1,0,342.81,2.65,1068,UPI,1,31.09,7,16.63,LOW
TXN003673,12490,155.84,3,0,350,0,27,0,0,1535.33,0.1,647,CARD,0,6.78,0,2.71,LOW
TXN003159,10723,1118.98,18,0,1198,0,89,2,0,536.75,2.08,203,UPI,0,21.93,7,12.97,LOW
TXN000570,10872,1994.77,6,0,41,0,17,1,0,433.17,4.59,1160,UPI,0,36.68,15,23.67,LOW
TXN003563,12156,379.16,20,0,190,0,60,2,2,416.08,0.91,1309,CARD,0,26.49,8,15.4,LOW
TXN003461,11380,5806.17,13,0,348,1,1621,2,0,706.86,8.2,1039,UPI,0,26.36,60,46.54,MEDIUM
TXN011478,12550,1150.87,6,0,1096,0,5,1,0,155.84,7.34,315,CARD,0,10.17,20,16.07,LOW
TXN008777,11704,884.41,1,0,237,0,14,1,0,454.78,1.94,1574,UPI,0,48.9,0,19.56,LOW
TXN005013,11923,153.37,3,0,1480,0,14,1,0,374.88,0.41,332,CARD,0,5.72,0,2.29,LOW
TXN007651,10246,1343.47,20,0,72,0,93,3,1,976.25,1.37,747,UPI,0,31.07,8,17.23,LOW
TXN005221,11932,787.47,9,0,645,1,596,3,0,440.12,1.79,1023,UPI,0,63.9,23,39.36,LOW
TXN002653,11801,2027.65,5,0,1248,0,10,2,0,1838.25,1.1,741,CARD,0,38.0,0,15.2,LOW
TXN006821,10446,823.1,18,1,0,0,66,2,1,1049.05,0.78,1971,UPI,0,1.75,15,9.7,LOW
TXN009810,10556,900.33,5,0,1399,0,95,3,0,322.23,2.79,1018,WALLET,0,22.02,15,17.81,LOW
TXN004659,12308,730.46,14,0,1129,0,80,1,0,1272.03,0.57,1676,WALLET,0,29.26,0,11.71,LOW
TXN000326,12085,1268.86,23,0,1118,0,30,5,0,227.96,5.54,267,WALLET,0,42.49,35,38.0,LOW
TXN002182,10943,303.86,6,0,627,1,2331,0,0,402.09,0.75,477,CARD,0,52.69,40,45.08,MEDIUM
TXN011367,10577,751.17,3,0,660,0,17,2,0,656.05,1.14,1061,UPI,0,37.56,0,15.02,LOW
TXN001851,11695,172.41,12,1,5,0,44,1,0,211.43,0.81,269,WALLET,0,44.43,15,26.77,LOW
TXN009800,10801,1162.47,20,1,12,0,23,2,0,181.29,6.38,1908,WALLET,0,14.4,40,29.76,LOW
TXN010825,11113,1896.92,20,0,1101,0,60,2,0,252.7,7.48,733,UPI,0,49.64,20,31.86,LOW
TXN010170,10849,2529.22,9,1,14,0,80,1,0,318.16,7.92,1898,UPI,1,98.47,45,66.39,MEDIUM
TXN011288,11160,979.7,22,0,444,0,22,3,0,718.33,1.36,468,CARD,0,45.65,8,23.06,LOW
TXN000644,12923,459.44,12,0,514,0,96,2,0,723.21,0.63,1903,NETBANKING,0,24.06,0,9.62,LOW
TXN006083,12338,925.8,2,0,891,0,63,2,0,1286.24,0.72,130,UPI,0,6.62,0,2.65,LOW
TXN005340,11848,2516.45,21,0,1076,0,16,4,0,447.33,5.61,664,NETBANKING,0,27.48,23,24.79,LOW
TXN003721,12014,112.54,7,0,244,0,57,3,1,481.26,0.23,1776,NETBANKING,0,30.93,8,17.17,LOW
TXN011766,10228,96.82,5,0,1214,0,23,1,1,743.26,0.13,367,UPI,0,8.62,0,3.45,LOW
TXN009928,12364,689.63,11,0,1415,0,90,1,0,238.68,2.88,578,UPI,0,15.49,7,10.4,LOW
TXN009908,11564,758.75,16,1,8,0,88,0,0,466.72,1.62,943,NETBANKING,0,11.58,15,13.63,LOW
TXN011722,12590,320.89,19,0,1355,0,27,0,0,496.94,0.64,50,CARD,0,9.9,0,3.96,LOW
TXN004920,12622,1118.09,12,1,15,0,22,4,0,570.28,1.96,970,UPI,0,22.79,23,22.91,LOW
TXN006071,10042,6554.15,21,0,184,0,69,2,0,1232.81,5.31,210,UPI,0,22.91,15,18.16,LOW
TXN009357,11075,283.86,5,0,613,0,85,1,2,992.84,0.29,174,UPI,0,34.66,8,18.66,LOW
TXN011804,11660,234.05,20,0,1232,0,61,0,0,782.42,0.3,199,UPI,0,29.04,0,11.62,LOW
TXN002303,10699,2819.18,4,0,363,0,13,1,0,1037.84,2.71,1391,CARD,0,22.22,7,13.09,LOW
TXN009133,12105,815.91,0,0,1115,0,75,1,0,731.02,1.11,1240,WALLET,1,29.57,0,11.83,LOW
TXN004655,12594,480.14,11,0,346,0,28,2,2,821.69,0.58,1581,CARD,1,20.85,8,13.14,LOW
TXN001669,12469,1100.81,7,0,650,0,12,1,0,658.85,1.67,452,WALLET,0,37.87,0,15.15,LOW
TXN005451,11218,457.6,23,0,878,0,3,1,0,618.34,0.74,20,UPI,0,9.07,0,3.63,LOW
TXN001310,12198,966.73,18,0,55,0,93,2,0,971.74,0.99,1498,UPI,0,23.66,0,9.46,LOW
TXN006208,10746,184.51,1,0,232,0,20,1,0,698.14,0.26,289,UPI,0,8.96,0,3.58,LOW
TXN000455,12838,917.11,14,0,629,0,0,0,0,534.92,1.71,1823,CARD,0,20.6,0,8.24,LOW
TXN002592,12773,2350.47,14,0,43,0,91,1,0,330.14,7.1,1122,WALLET,0,43.82,20,29.53,LOW
TXN003059,10558,4905.7,7,0,752,0,66,0,0,457.9,10.69,1420,UPI,0,23.23,20,21.29,LOW
TXN011378,10301,1978.51,0,1,18,0,92,1,0,222.71,8.84,1732,UPI,1,97.12,45,65.85,MEDIUM
TXN003884,12005,256.69,3,0,510,0,60,2,0,454.02,0.56,714,CARD,0,15.04,0,6.01,LOW
TXN011322,11278,152.89,9,0,1034,0,44,1,0,542.36,0.28,741,CARD,0,21.48,0,8.59,LOW
TXN005791,11778,711.37,22,0,1312,0,91,1,0,620.75,1.14,1952,UPI,0,13.5,0,5.4,LOW
TXN004381,11341,2943.81,9,0,753,1,1597,1,1,1286.8,2.29,585,CARD,0,23.92,47,37.77,LOW
TXN000836,12832,1036.76,5,0,76,0,69,0,0,306.29,3.37,322,UPI,0,20.75,7,12.5,LOW
TXN008327,12362,620.46,22,0,461,0,90,3,0,968.3,0.64,707,CARD,0,32.72,8,17.89,LOW
TXN008403,12003,2704.43,18,0,1389,0,66,2,0,551.16,4.9,440,NETBANKING,0,33.2,15,22.28,LOW
TXN006771,10687,1486.45,23,0,189,0,41,2,0,595.37,2.49,1948,CARD,0,30.87,7,16.55,LOW
TXN011944,12222,709.29,6,1,19,1,265,1,0,746.8,0.95,344,WALLET,0,22.68,40,33.07,LOW
TXN002546,12385,517.35,11,0,1095,0,65,1,0,538.21,0.96,1268,CARD,0,20.64,0,8.26,LOW
TXN003305,10658,1709.52,7,0,1405,0,97,1,0,336.42,5.07,1416,CARD,0,40.25,15,25.1,LOW
TXN004632,10060,301.24,22,0,421,0,75,2,0,752.92,0.4,1753,UPI,0,17.01,0,6.8,LOW
TXN006108,12105,1897.88,12,0,1122,0,10,1,2,162.19,11.63,1192,UPI,0,21.67,28,25.47,LOW
TXN003102,10923,2231.36,7,0,606,0,28,1,0,508.45,4.38,1939,UPI,0,40.69,15,25.28,LOW
TXN002915,11243,1733.93,12,1,1,0,14,3,0,837.5,2.07,811,CARD,0,6.98,30,20.79,LOW
TXN005223,10848,1095.76,20,0,1241,0,72,0,0,438.59,2.49,1452,NETBANKING,0,41.05,7,20.62,LOW
TXN007054,12699,953.6,7,1,16,0,10,3,0,352.52,2.7,401,UPI,0,24.65,30,27.86,LOW
TXN001681,11574,1138.44,8,1,5,0,86,0,1,1402.27,0.81,1626,UPI,0,14.98,15,14.99,LOW
TXN011951,12396,638.42,4,0,1096,0,95,1,0,1431.85,0.45,1632,NETBANKING,0,17.62,0,7.05,LOW
TXN000066,11585,906.35,2,0,1472,0,11,0,1,904.24,1.0,1966,UPI,1,1.82,0,0.73,LOW
TXN008962,10938,229.69,1,0,1009,0,66,0,0,734.01,0.31,305,NETBANKING,0,6.16,0,2.47,LOW
TXN010419,10364,1004.25,13,0,1138,0,80,2,0,562.63,1.78,1900,UPI,0,33.8,0,13.52,LOW
TXN006385,10034,79.0,5,0,891,0,15,0,0,402.76,0.2,186,NETBANKING,0,8.83,0,3.53,LOW
TXN007236,12713,322.0,18,0,1071,0,36,1,0,196.79,1.63,1153,NETBANKING,0,12.69,0,5.08,LOW
TXN011927,10871,1006.99,22,1,1,0,57,3,0,269.15,3.73,1159,NETBANKING,0,26.68,30,28.67,LOW
TXN011510,10165,421.68,11,0,64,0,17,2,0,803.53,0.52,238,CARD,0,20.43,0,8.17,LOW
TXN006624,12919,2333.08,23,0,357,0,76,0,0,384.17,6.06,857,WALLET,0,27.08,15,19.83,LOW
TXN002095,10128,933.84,19,0,428,0,84,3,0,502.06,1.86,590,UPI,0,24.13,8,14.45,LOW
TXN002031,12360,393.33,6,0,1177,0,40,0,0,487.73,0.8,1991,UPI,0,19.97,0,7.99,LOW
TXN000234,12191,592.08,5,0,258,0,82,4,0,621.42,0.95,1835,UPI,0,15.4,8,10.96,LOW
TXN001423,12248,1155.92,11,0,1269,0,3,3,0,339.89,3.39,1138,WALLET,1,45.33,15,27.13,LOW
TXN011526,10758,804.49,6,0,137,0,92,0,1,253.44,3.16,123,CARD,1,23.6,7,13.64,LOW
TXN005934,11433,2076.15,1,0,1207,0,45,0,0,248.63,8.32,700,CARD,1,14.9,20,17.96,LOW
TXN004009,10215,899.03,8,0,431,0,58,0,0,184.59,4.84,777,UPI,0,25.6,15,19.24,LOW
TXN008618,12117,1115.52,7,0,588,0,35,0,0,356.89,3.12,18,NETBANKING,0,20.17,7,12.27,LOW
TXN005272,10307,203.64,22,0,91,0,64,0,1,591.38,0.34,1635,UPI,0,17.97,0,7.19,LOW
TXN008397,12957,881.09,23,0,1164,0,95,1,1,793.95,1.11,1947,UPI,0,21.79,0,8.72,LOW
TXN008519,11538,483.38,9,0,794,0,95,1,0,1451.61,0.33,852,UPI,0,27.16,0,10.87,LOW
TXN003985,11847,1037.92,3,0,117,0,55,2,0,414.94,2.5,855,UPI,0,37.28,7,19.11,LOW
TXN006858,10888,248.81,7,0,235,0,25,0,0,419.63,0.59,872,UPI,0,18.21,0,7.29,LOW
TXN003299,12379,1004.27,19,0,643,1,1691,1,0,298.54,3.35,1957,CARD,1,12.29,47,33.11,LOW
TXN005815,12750,533.78,14,0,741,0,2,1,0,855.37,0.62,1123,UPI,0,16.81,0,6.73,LOW
TXN007495,11282,568.53,22,0,658,0,82,0,0,562.69,1.01,1166,CARD,0,35.83,0,14.33,LOW
TXN003672,11346,736.59,18,0,1150,0,56,0,1,782.43,0.94,739,CARD,0,42.61,0,17.05,LOW
TXN011605,12313,265.75,18,0,272,0,98,0,1,1280.68,0.21,1139,NETBANKING,0,32.71,0,13.09,LOW
TXN003229,11449,929.16,7,0,975,0,79,0,0,622.37,1.49,688,UPI,0,17.99,0,7.19,LOW
TXN005138,12103,960.82,7,0,929,0,56,5,0,650.01,1.48,1314,UPI,0,45.15,20,30.06,LOW
TXN006491,12934,5592.95,19,0,1078,0,78,0,1,537.18,10.39,1881,CARD,0,30.75,20,24.3,LOW
TXN009314,12177,999.61,20,0,689,0,1,0,0,905.37,1.1,1705,UPI,0,10.03,0,4.01,LOW
TXN011201,10887,4892.82,22,0,1417,0,19,1,1,1596.03,3.06,1941,UPI,0,0.9,7,4.56,LOW
TXN011975,10823,1464.99,0,0,268,0,78,0,0,717.22,2.04,1485,UPI,0,27.45,7,15.18,LOW
TXN010450,10381,1093.71,11,0,489,0,10,0,0,647.47,1.69,89,UPI,0,34.79,0,13.92,LOW
TXN004914,11363,836.76,13,1,10,0,11,2,1,282.35,2.95,12,CARD,0,17.33,22,20.13,LOW
TXN008769,10037,1468.49,10,0,257,0,80,1,1,427.1,3.43,614,CARD,0,36.69,7,18.88,LOW
TXN009410,12462,635.16,14,0,1005,0,59,3,0,167.93,3.76,142,UPI,0,6.04,15,11.41,LOW
TXN006909,12925,908.84,20,1,18,1,981,1,1,1143.49,0.79,1270,UPI,0,12.76,60,41.1,MEDIUM
TXN005643,12410,1958.07,18,0,1456,0,59,1,0,258.98,7.53,692,CARD,0,39.95,20,27.98,LOW
TXN008715,11172,3979.96,14,0,1354,0,47,0,1,446.68,8.89,1742,UPI,0,24.24,20,21.7,LOW
TXN010145,12960,921.09,9,0,1440,0,54,2,0,1348.75,0.68,1463,WALLET,0,11.56,0,4.62,LOW
TXN005757,10494,417.39,20,0,871,0,69,2,0,861.0,0.48,533,CARD,0,67.01,0,26.8,LOW
TXN001690,11548,285.94,13,0,1235,1,158,3,0,209.14,1.36,635,CARD,0,21.93,23,22.57,LOW
TXN005671,10135,2033.46,23,0,1355,0,12,0,1,307.01,6.6,599,WALLET,0,52.15,15,29.86,LOW
TXN009873,12367,1566.29,16,0,657,0,59,2,0,420.14,3.72,1038,UPI,0,41.08,7,20.63,LOW
TXN002003,10129,226.27,5,0,1076,0,26,3,0,815.58,0.28,203,CARD,1,29.95,8,16.78,LOW
TXN011108,12670,724.33,4,0,493,0,51,2,0,637.69,1.13,1292,WALLET,0,9.78,0,3.91,LOW
TXN007788,10848,1268.46,21,0,1202,0,2,2,0,580.46,2.18,1098,UPI,0,20.99,7,12.59,LOW
TXN006591,11526,9708.39,6,0,151,0,90,1,0,751.08,12.91,1300,NETBANKING,0,23.9,20,21.56,LOW
TXN010721,10472,858.5,10,1,11,1,1917,1,0,624.01,1.37,331,NETBANKING,0,18.9,65,46.56,MEDIUM
TXN004639,12591,246.04,6,0,1150,0,6,1,0,624.89,0.39,616,CARD,0,20.12,0,8.05,LOW
TXN007498,12938,1396.28,14,0,395,0,79,1,0,328.69,4.24,113,CARD,0,20.0,15,17.0,LOW
TXN004546,11673,502.03,16,0,560,0,95,0,0,981.06,0.51,1347,WALLET,0,34.15,0,13.66,LOW
TXN001700,12412,1387.1,17,0,1258,0,96,0,2,518.39,2.67,1460,UPI,0,25.89,15,19.36,LOW
TXN002574,12444,871.4,22,0,30,0,36,2,1,366.37,2.37,559,UPI,0,19.58,7,12.03,LOW
TXN002437,11560,1004.43,17,0,132,0,31,2,0,349.29,2.87,1384,UPI,1,21.93,7,12.97,LOW
TXN007688,10332,1651.41,22,0,162,0,32,0,0,263.18,6.25,683,WALLET,0,33.45,15,22.38,LOW
TXN000312,11527,773.64,4,0,1480,0,73,4,0,470.86,1.64,1027,CARD,0,12.28,8,9.71,LOW
TXN006981,10535,2016.94,8,0,1329,0,58,1,0,768.11,2.62,371,UPI,0,47.54,7,23.22,LOW
TXN005575,11231,778.96,13,0,413,0,6,2,0,348.51,2.23,1870,WALLET,0,47.19,7,23.07,LOW
TXN008367,12739,413.93,23,0,504,1,1293,2,0,627.18,0.66,766,NETBANKING,0,20.2,35,29.08,LOW
TXN004597,10255,2534.22,17,1,18,0,90,1,0,235.71,10.71,516,CARD,1,98.07,45,66.23,MEDIUM
TXN009465,12006,2396.19,9,0,994,0,87,1,0,986.38,2.43,846,UPI,0,39.62,7,20.05,LOW
TXN000442,11129,325.27,6,0,1187,0,3,2,2,271.01,1.2,154,CARD,0,9.53,8,8.61,LOW
TXN002646,12216,363.68,11,0,292,0,10,3,0,230.41,1.57,1002,UPI,0,23.12,8,14.05,LOW
TXN006232,11582,4879.03,10,0,481,0,30,2,0,412.71,11.79,319,UPI,0,11.15,20,16.46,LOW
TXN005650,12445,1048.57,8,0,1214,0,35,3,0,172.09,6.06,233,CARD,0,5.54,23,16.01,LOW
TXN002598,12628,1133.77,2,0,1134,0,81,1,2,2233.75,0.51,67,UPI,0,6.22,8,7.29,LOW
TXN006126,11795,2596.69,16,0,1058,1,755,1,1,651.94,3.98,578,UPI,0,34.06,42,38.82,LOW
TXN007381,11461,59.37,2,0,1201,0,2,1,1,274.06,0.22,214,UPI,0,20.65,0,8.26,LOW
TXN006781,11350,732.11,10,0,1461,0,31,1,0,529.82,1.38,451,UPI,0,27.01,0,10.81,LOW
TXN003232,10979,3176.19,18,0,963,0,11,1,1,848.98,3.74,720,UPI,0,14.84,7,10.13,LOW
TXN001055,12365,808.24,1,0,755,0,38,2,0,468.14,1.72,1932,UPI,0,30.57,0,12.23,LOW
TXN002974,11687,427.82,4,0,666,1,2068,2,1,683.74,0.62,1717,UPI,0,25.89,40,34.36,LOW
TXN003365,10554,962.03,11,0,96,0,94,1,0,368.49,2.6,1680,UPI,0,28.65,7,15.66,LOW
TXN002995,10434,514.35,6,0,388,0,73,0,1,345.74,1.48,1160,CARD,0,41.43,0,16.57,LOW
TXN003032,11783,931.87,20,0,1194,1,409,0,0,529.87,1.76,939,CARD,0,26.79,15,19.72,LOW
TXN005230,12235,740.5,21,0,676,0,66,2,0,287.67,2.57,875,CARD,1,40.27,7,20.31,LOW
TXN000181,12680,492.65,5,0,1033,0,27,1,1,413.9,1.19,1778,UPI,0,40.64,0,16.26,LOW
TXN001275,12209,1466.47,10,0,1090,0,24,0,0,737.98,1.98,603,CARD,0,37.0,0,14.8,LOW
TXN011433,10565,656.45,8,1,13,0,56,2,0,557.37,1.18,173,UPI,0,19.11,15,16.64,LOW
TXN007033,11727,544.41,0,0,51,1,1007,2,1,255.59,2.12,1693,UPI,0,14.88,42,31.15,LOW
TXN009274,10055,271.87,22,0,926,0,14,0,0,1055.76,0.26,11,UPI,0,18.78,0,7.51,LOW
TXN007330,12825,1030.58,23,0,1487,1,880,1,0,571.24,1.8,1181,CARD,0,75.43,35,51.17,MEDIUM
TXN003675,11036,1498.87,7,0,929,0,59,4,0,285.39,5.23,237,NETBANKING,0,24.98,23,23.79,LOW
TXN004735,12687,898.97,22,0,1465,0,20,4,0,265.38,3.37,1236,CARD,0,6.64,15,11.66,LOW
TXN005534,12155,1019.36,13,0,1152,0,15,2,0,454.7,2.24,661,CARD,0,36.34,7,18.74,LOW
TXN002403,11866,335.65,3,0,747,0,56,0,0,380.89,0.88,1156,CARD,0,29.12,0,11.65,LOW
TXN005147,12615,653.86,0,0,598,0,57,3,0,259.94,2.51,121,UPI,0,22.84,15,18.13,LOW
TXN007828,11860,1372.3,13,0,1272,0,48,2,0,433.45,3.16,620,WALLET,0,28.67,7,15.67,LOW
TXN010292,11232,194.39,13,0,34,0,42,0,1,324.32,0.6,1198,CARD,0,22.56,0,9.02,LOW
TXN008229,10613,1742.6,8,0,654,0,46,2,1,615.36,2.83,1792,CARD,0,34.08,7,17.83,LOW
TXN005805,12345,1948.05,17,1,3,0,93,1,1,191.53,10.12,1298,UPI,1,98.05,45,66.22,MEDIUM
TXN001458,11750,731.97,6,0,520,0,3,2,0,274.4,2.66,723,WALLET,0,39.08,7,19.83,LOW
TXN005725,12463,867.96,14,0,779,1,1003,1,0,176.04,4.9,1262,UPI,0,14.21,50,35.68,LOW
TXN000198,11853,4182.98,11,1,1,1,218,0,0,447.53,9.33,1217,UPI,1,99.41,70,81.76,HIGH
TXN006813,11583,417.35,20,0,1091,0,33,2,0,475.74,0.88,1480,UPI,0,30.21,0,12.08,LOW
TXN007909,12264,642.85,17,0,894,0,3,1,3,483.08,1.33,1172,NETBANKING,1,17.16,15,15.87,LOW
TXN004341,11191,526.99,3,0,1178,0,81,2,0,413.66,1.27,348,NETBANKING,0,6.12,0,2.45,LOW
TXN010607,10629,589.04,10,0,536,1,627,0,0,1193.07,0.49,137,UPI,0,38.04,15,24.22,LOW
TXN004575,10648,1237.25,21,0,652,0,58,3,0,441.73,2.79,581,NETBANKING,0,41.75,15,25.7,LOW
TXN001674,10825,5019.77,2,0,490,0,49,1,0,527.94,9.49,12,UPI,0,9.35,20,15.74,LOW
TXN011866,10065,945.71,10,0,427,1,2451,1,1,472.58,2.0,1555,CARD,0,28.84,47,39.74,LOW
TXN003666,12988,333.94,17,0,370,0,95,1,0,668.05,0.5,1645,UPI,0,18.21,0,7.28,LOW
TXN002030,12560,5320.84,3,0,1426,0,74,2,0,372.28,14.25,323,NETBANKING,0,11.28,20,16.51,LOW
TXN006039,10194,675.93,14,0,296,0,15,2,1,361.05,1.87,997,CARD,0,46.28,0,18.51,LOW
TXN002001,12278,1196.28,8,0,1338,0,84,1,0,298.59,3.99,1487,UPI,0,20.05,7,12.22,LOW
TXN008676,11316,323.81,20,0,1089,0,79,2,0,323.22,1.0,1069,CARD,0,42.1,0,16.84,LOW
TXN009106,11513,208.75,23,0,265,1,1191,2,0,754.5,0.28,1799,UPI,0,20.72,35,29.29,LOW
TXN010941,12620,145.13,3,0,107,0,51,0,1,1369.5,0.11,217,CARD,0,4.35,0,1.74,LOW
TXN010094,12568,956.0,23,0,977,1,285,2,0,458.78,2.08,1217,CARD,1,34.34,22,26.93,LOW
TXN007010,12616,224.31,9,0,941,0,49,2,0,325.61,0.69,172,CARD,1,13.94,0,5.58,LOW
TXN011586,11165,1604.96,16,0,688,0,70,1,1,497.04,3.22,676,UPI,0,48.94,7,23.78,LOW
TXN010671,10419,1101.86,2,0,972,0,5,2,0,591.59,1.86,1676,CARD,0,37.71,0,15.08,LOW
TXN006925,10227,558.71,22,0,81,0,84,2,0,449.14,1.24,1038,UPI,0,29.89,0,11.96,LOW
TXN008230,10411,3118.59,6,0,1393,0,56,3,0,662.85,4.7,1795,NETBANKING,0,45.57,23,32.03,LOW
TXN006033,12776,623.42,14,0,1276,0,22,0,0,704.83,0.88,548,WALLET,0,44.37,0,17.75,LOW
TXN011618,11793,225.89,12,0,666,0,37,2,0,304.22,0.74,1508,CARD,0,13.86,0,5.54,LOW
TXN008041,11089,1148.34,17,0,221,0,9,4,2,621.67,1.84,1781,UPI,0,20.74,16,17.9,LOW
TXN007764,11407,313.2,21,0,128,0,47,1,0,855.64,0.37,547,UPI,0,55.93,0,22.37,LOW
TXN003518,11415,2126.85,15,0,769,0,30,2,0,1895.43,1.12,265,UPI,0,41.71,0,16.68,LOW
TXN006710,11129,1099.57,11,0,1320,0,38,2,1,352.24,3.11,101,UPI,0,20.45,7,12.38,LOW
TXN001049,11994,661.01,9,0,89,1,1281,2,0,145.33,4.52,1329,NETBANKING,0,30.69,50,42.28,MEDIUM
TXN002709,12907,724.65,23,0,1416,0,3,1,0,620.83,1.17,980,CARD,0,9.81,0,3.93,LOW
TXN011663,12409,354.32,14,0,1180,0,25,2,0,722.98,0.49,1391,CARD,0,29.93,0,11.97,LOW
TXN005201,12707,2297.55,2,0,191,0,73,1,1,565.09,4.06,869,NETBANKING,0,38.76,15,24.51,LOW
TXN002395,12796,780.0,8,0,1046,0,41,0,1,498.26,1.56,712,UPI,0,29.45,0,11.78,LOW
TXN010635,10256,212.25,14,0,696,0,46,1,1,593.08,0.36,1770,NETBANKING,0,44.21,0,17.68,LOW
TXN006249,10672,419.41,13,0,1306,0,71,2,0,526.12,0.8,1927,CARD,0,22.82,0,9.13,LOW
TXN009752,11293,420.26,15,1,7,0,94,3,1,370.35,1.13,790,UPI,0,15.86,23,20.15,LOW
TXN005786,10977,182.0,20,0,977,0,26,2,1,409.93,0.44,1230,UPI,0,11.13,0,4.45,LOW
TXN005168,11289,2894.83,13,0,1112,0,52,2,1,1027.19,2.82,1897,UPI,0,50.77,7,24.51,LOW
TXN002832,11206,2155.61,20,0,341,0,14,2,0,612.19,3.52,1209,UPI,0,17.2,7,11.08,LOW
TXN011754,10878,471.18,10,0,470,0,5,0,0,438.3,1.07,1021,UPI,0,39.39,0,15.76,LOW
